q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,t_solve
-1.2595,-0.663652,-0.69263,-2.17139,-0.264132,1.5076,0.0629053,0.00294674,0.000426715,0.000186105,-0.000231488,-0.000181395,0.000345844,-0.00478669,0.0495553,0.007176,0.00312966,-0.00389318,-0.00305055,0.00581625,-0.0804979,7.96
-1.2595,-0.663651,-0.692629,-2.17139,-0.264132,1.5076,0.0629004,0.00299673,0.000433953,0.000189262,-0.000235415,-0.000184472,0.000351711,-0.00486788,0.0499845,0.00723815,0.00315676,-0.00392689,-0.00307697,0.00586662,-0.081195,8.016
-1.2595,-0.663651,-0.692629,-2.17139,-0.264133,1.5076,0.0628954,0.00304714,0.000441253,0.000192446,-0.000239375,-0.000187575,0.000357628,-0.00494977,0.0504138,0.00730031,0.00318388,-0.00396061,-0.0031034,0.005917,-0.0818923,7.963
-1.25949,-0.663651,-0.692629,-2.17139,-0.264133,1.5076,0.0628904,0.00309798,0.000448616,0.000195657,-0.000243369,-0.000190705,0.000363595,-0.00503236,0.0508432,0.0073625,0.003211,-0.00399435,-0.00312983,0.00596739,-0.0825899,7.948
-1.25949,-0.66365,-0.692629,-2.17139,-0.264133,1.50761,0.0628852,0.00314926,0.00045604,0.000198895,-0.000247398,-0.000193861,0.000369613,-0.00511565,0.0512727,0.0074247,0.00323813,-0.00402809,-0.00315627,0.00601781,-0.0832876,7.914
-1.25949,-0.66365,-0.692629,-2.17139,-0.264133,1.50761,0.06288,0.00320096,0.000463527,0.00020216,-0.000251459,-0.000197044,0.000375681,-0.00519964,0.0517024,0.00748692,0.00326526,-0.00406184,-0.00318272,0.00606823,-0.0839856,7.938
-1.25948,-0.663649,-0.692628,-2.17139,-0.264133,1.50761,0.0628746,0.00325309,0.000471076,0.000205453,-0.000255555,-0.000200253,0.0003818,-0.00528432,0.0521321,0.00754915,0.00329241,-0.00409559,-0.00320917,0.00611866,-0.0846836,8.09
-1.25948,-0.663649,-0.692628,-2.17139,-0.264134,1.50761,0.0628692,0.00330565,0.000478688,0.000208772,-0.000259684,-0.000203489,0.000387969,-0.0053697,0.052562,0.00761139,0.00331955,-0.00412935,-0.00323563,0.00616911,-0.0853818,8.263
-1.25948,-0.663648,-0.692628,-2.17139,-0.264134,1.50761,0.0628637,0.00335864,0.000486361,0.000212119,-0.000263847,-0.000206751,0.000394189,-0.00545578,0.0529918,0.00767365,0.0033467,-0.00416312,-0.00326209,0.00621956,-0.0860802,8.669
-1.25947,-0.663648,-0.692628,-2.17139,-0.264134,1.50761,0.0628581,0.00341207,0.000494097,0.000215493,-0.000268044,-0.000210039,0.000400459,-0.00554256,0.0534218,0.00773591,0.00337386,-0.0041969,-0.00328856,0.00627002,-0.0867786,8.135
-1.25947,-0.663647,-0.692627,-2.17139,-0.264134,1.50761,0.0628525,0.00346592,0.000501895,0.000218894,-0.000272275,-0.000213354,0.000406779,-0.00563004,0.0538518,0.00779818,0.00340102,-0.00423067,-0.00331503,0.00632049,-0.0874771,7.989
-1.25947,-0.663647,-0.692627,-2.17139,-0.264134,1.50761,0.0628467,0.0035202,0.000509756,0.000222322,-0.000276539,-0.000216696,0.00041315,-0.00571821,0.0542818,0.00786045,0.00342818,-0.00426445,-0.0033415,0.00637096,-0.0881756,8.023
-1.25946,-0.663646,-0.692627,-2.17139,-0.264135,1.50761,0.0628408,0.00357491,0.000517679,0.000225777,-0.000280838,-0.000220064,0.000419572,-0.00580709,0.0547119,0.00792273,0.00345534,-0.00429823,-0.00336797,0.00642143,-0.0888742,8.023
-1.25946,-0.663646,-0.692627,-2.17139,-0.264135,1.50761,0.0628349,0.00363005,0.000525664,0.00022926,-0.00028517,-0.000223458,0.000426044,-0.00589666,0.055142,0.00798501,0.0034825,-0.00433202,-0.00339445,0.0064719,-0.0895728,8.024
-1.25945,-0.663645,-0.692627,-2.17139,-0.264135,1.50761,0.0628289,0.00368562,0.000533711,0.000232769,-0.000289536,-0.000226879,0.000432566,-0.00598693,0.0555721,0.00804729,0.00350966,-0.0043658,-0.00342092,0.00652238,-0.0902714,8.087
-1.25945,-0.663645,-0.692626,-2.17139,-0.264135,1.50761,0.0628227,0.00374163,0.00054182,0.000236306,-0.000293935,-0.000230327,0.000439139,-0.0060779,0.0560021,0.00810956,0.00353683,-0.00439958,-0.0034474,0.00657285,-0.09097,7.958
-1.25945,-0.663644,-0.692626,-2.17139,-0.264136,1.50761,0.0628165,0.00379806,0.000549992,0.00023987,-0.000298368,-0.000233801,0.000445762,-0.00616957,0.0564322,0.00817184,0.00356399,-0.00443336,-0.00347387,0.00662332,-0.0916686,7.966
-1.25944,-0.663643,-0.692626,-2.17139,-0.264136,1.50761,0.0628102,0.00385492,0.000558226,0.000243461,-0.000302836,-0.000237301,0.000452436,-0.00626194,0.0568622,0.00823411,0.00359115,-0.00446714,-0.00350034,0.00667379,-0.0923671,7.935
-1.25944,-0.663643,-0.692626,-2.17139,-0.264136,1.50761,0.0628038,0.00391221,0.000566523,0.00024708,-0.000307337,-0.000240828,0.00045916,-0.006355,0.0572922,0.00829638,0.0036183,-0.00450092,-0.00352681,0.00672425,-0.0930656,8.1
-1.25944,-0.663642,-0.692625,-2.17139,-0.264136,1.50761,0.0627973,0.00396994,0.000574881,0.000250725,-0.000311871,-0.000244381,0.000465935,-0.00644877,0.0577221,0.00835864,0.00364546,-0.00453469,-0.00355327,0.00677471,-0.093764,7.962
-1.25943,-0.663642,-0.692625,-2.17139,-0.264137,1.50761,0.0627907,0.00402809,0.000583302,0.000254398,-0.00031644,-0.000247961,0.00047276,-0.00654323,0.058152,0.00842089,0.00367261,-0.00456846,-0.00357974,0.00682516,-0.0944623,7.972
-1.25943,-0.663641,-0.692625,-2.1714,-0.264137,1.50761,0.0627841,0.00408667,0.000591785,0.000258097,-0.000321042,-0.000251567,0.000479636,-0.00663839,0.0585818,0.00848313,0.00369975,-0.00460222,-0.00360619,0.0068756,-0.0951605,8.241
-1.25942,-0.66364,-0.692625,-2.1714,-0.264137,1.50761,0.0627773,0.00414568,0.000600331,0.000261824,-0.000325678,-0.0002552,0.000486562,-0.00673425,0.0590115,0.00854536,0.00372689,-0.00463598,-0.00363265,0.00692604,-0.0958585,8.874
-1.25942,-0.66364,-0.692624,-2.1714,-0.264137,1.50761,0.0627704,0.00420512,0.000608938,0.000265578,-0.000330348,-0.000258859,0.000493538,-0.00683081,0.0594412,0.00860758,0.00375403,-0.00466973,-0.00365909,0.00697646,-0.0965564,8.881
-1.25941,-0.663639,-0.692624,-2.1714,-0.264138,1.50761,0.0627634,0.00426499,0.000617608,0.00026936,-0.000335051,-0.000262544,0.000500565,-0.00692806,0.0598707,0.00866978,0.00378116,-0.00470347,-0.00368554,0.00702687,-0.0972542,8.326
-1.25941,-0.663639,-0.692624,-2.1714,-0.264138,1.50761,0.0627563,0.00432529,0.00062634,0.000273168,-0.000339788,-0.000266256,0.000507642,-0.00702601,0.0603002,0.00873197,0.00380828,-0.0047372,-0.00371197,0.00707727,-0.0979518,7.986
-1.25941,-0.663638,-0.692623,-2.1714,-0.264138,1.50762,0.0627492,0.00438602,0.000635134,0.000277003,-0.000344559,-0.000269995,0.00051477,-0.00712466,0.0607295,0.00879414,0.0038354,-0.00477093,-0.0037384,0.00712766,-0.0986492,8.47
-1.2594,-0.663637,-0.692623,-2.1714,-0.264138,1.50762,0.0627419,0.00444718,0.000643991,0.000280866,-0.000349364,-0.000273759,0.000521948,-0.00722401,0.0611587,0.0088563,0.00386251,-0.00480465,-0.00376482,0.00717804,-0.0993464,8.114
-1.2594,-0.663637,-0.692623,-2.1714,-0.264139,1.50762,0.0627345,0.00450877,0.000652909,0.000284755,-0.000354202,-0.000277551,0.000529176,-0.00732405,0.0615878,0.00891843,0.00388961,-0.00483835,-0.00379124,0.00722839,-0.100043,7.954
-1.25939,-0.663636,-0.692623,-2.1714,-0.264139,1.50762,0.062727,0.00457079,0.00066189,0.000288672,-0.000359074,-0.000281368,0.000536455,-0.00742479,0.0620168,0.00898055,0.0039167,-0.00487205,-0.00381764,0.00727874,-0.10074,7.89
-1.25939,-0.663635,-0.692622,-2.1714,-0.264139,1.50762,0.0627195,0.00463323,0.000670932,0.000292616,-0.00036398,-0.000285212,0.000543784,-0.00752623,0.0624456,0.00904264,0.00394378,-0.00490573,-0.00384404,0.00732906,-0.101437,7.8
-1.25938,-0.663635,-0.692622,-2.1714,-0.26414,1.50762,0.0627118,0.00469611,0.000680037,0.000296587,-0.000368919,-0.000289083,0.000551164,-0.00762836,0.0628742,0.00910472,0.00397085,-0.0049394,-0.00387042,0.00737937,-0.102133,7.803
-1.25938,-0.663634,-0.692622,-2.1714,-0.26414,1.50762,0.062704,0.00475941,0.000689204,0.000300585,-0.000373892,-0.00029298,0.000558593,-0.00773119,0.0633027,0.00916677,0.00399792,-0.00497306,-0.0038968,0.00742966,-0.102829,7.886
-1.25937,-0.663633,-0.692621,-2.1714,-0.26414,1.50762,0.0626961,0.00482314,0.000698432,0.00030461,-0.000378899,-0.000296903,0.000566073,-0.00783471,0.0637311,0.00922879,0.00402497,-0.00500671,-0.00392317,0.00747993,-0.103525,7.942
-1.25937,-0.663633,-0.692621,-2.1714,-0.264141,1.50762,0.0626881,0.0048873,0.000707723,0.000308662,-0.00038394,-0.000300852,0.000573603,-0.00793894,0.0641592,0.00929079,0.00405201,-0.00504034,-0.00394952,0.00753018,-0.10422,7.944
-1.25936,-0.663632,-0.692621,-2.1714,-0.264141,1.50762,0.06268,0.00495189,0.000717076,0.000312741,-0.000389013,-0.000304828,0.000581184,-0.00804385,0.0645872,0.00935276,0.00407904,-0.00507396,-0.00397587,0.0075804,-0.104916,7.933
-1.25936,-0.663631,-0.69262,-2.1714,-0.264141,1.50762,0.0626718,0.0050169,0.000726491,0.000316847,-0.000394121,-0.00030883,0.000588814,-0.00814946,0.0650149,0.00941471,0.00410605,-0.00510756,-0.0040022,0.00763061,-0.10561,7.848
-1.25935,-0.66363,-0.69262,-2.1714,-0.264141,1.50762,0.0626635,0.00508234,0.000735967,0.00032098,-0.000399262,-0.000312859,0.000596495,-0.00825577,0.0654425,0.00947663,0.00413306,-0.00514115,-0.00402852,0.00768079,-0.106305,7.803
-1.25935,-0.66363,-0.69262,-2.1714,-0.264142,1.50762,0.0626551,0.00514821,0.000745506,0.00032514,-0.000404437,-0.000316914,0.000604226,-0.00836277,0.0658699,0.00953852,0.00416005,-0.00517472,-0.00405483,0.00773095,-0.106999,8.139
-1.25934,-0.663629,-0.692619,-2.1714,-0.264142,1.50762,0.0626466,0.00521451,0.000755106,0.000329327,-0.000409645,-0.000320995,0.000612007,-0.00847046,0.066297,0.00960037,0.00418703,-0.00520828,-0.00408112,0.00778108,-0.107693,8.003
-1.25934,-0.663628,-0.692619,-2.1714,-0.264142,1.50762,0.0626379,0.00528123,0.000764768,0.000333541,-0.000414887,-0.000325102,0.000619838,-0.00857884,0.066724,0.0096622,0.00421399,-0.00524181,-0.0041074,0.00783119,-0.108387,7.894
-1.25933,-0.663627,-0.692619,-2.1714,-0.264143,1.50762,0.0626292,0.00534839,0.000774492,0.000337782,-0.000420162,-0.000329236,0.00062772,-0.00868792,0.0671507,0.00972399,0.00424094,-0.00527533,-0.00413367,0.00788127,-0.10908,8.077
-1.25933,-0.663626,-0.692618,-2.1714,-0.264143,1.50762,0.0626203,0.00541596,0.000784278,0.00034205,-0.000425471,-0.000333396,0.000635651,-0.0087977,0.0675772,0.00978575,0.00426788,-0.00530884,-0.00415992,0.00793132,-0.109773,7.955
-1.25932,-0.663626,-0.692618,-2.1714,-0.264143,1.50763,0.0626114,0.00548397,0.000794126,0.000346344,-0.000430813,-0.000337582,0.000643632,-0.00890816,0.0680034,0.00984747,0.0042948,-0.00534232,-0.00418616,0.00798135,-0.110465,7.863
-1.25932,-0.663625,-0.692618,-2.1714,-0.264144,1.50763,0.0626023,0.0055524,0.000804035,0.000350666,-0.000436189,-0.000341794,0.000651664,-0.00901932,0.0684294,0.00990916,0.0043217,-0.00537578,-0.00421239,0.00803134,-0.111157,7.776
-1.25931,-0.663624,-0.692617,-2.1714,-0.264144,1.50763,0.0625931,0.00562125,0.000814006,0.000355015,-0.000441599,-0.000346033,0.000659745,-0.00913117,0.0688552,0.00997082,0.00434859,-0.00540923,-0.0042386,0.00808131,-0.111849,7.791
-1.2593,-0.663623,-0.692617,-2.1714,-0.264144,1.50763,0.0625838,0.00569053,0.000824038,0.00035939,-0.000447041,-0.000350298,0.000667876,-0.00924371,0.0692807,0.0100324,0.00437547,-0.00544265,-0.00426479,0.00813125,-0.11254,7.786
-1.2593,-0.663622,-0.692617,-2.17141,-0.264145,1.50763,0.0625744,0.00576024,0.000834132,0.000363792,-0.000452517,-0.000354589,0.000676057,-0.00935694,0.0697059,0.010094,0.00440232,-0.00547606,-0.00429096,0.00818116,-0.11323,7.937
-1.25929,-0.663622,-0.692616,-2.17141,-0.264145,1.50763,0.0625649,0.00583037,0.000844288,0.000368222,-0.000458027,-0.000358906,0.000684288,-0.00947086,0.0701309,0.0101556,0.00442916,-0.00550944,-0.00431712,0.00823103,-0.113921,7.941
-1.25929,-0.663621,-0.692616,-2.17141,-0.264146,1.50763,0.0625552,0.00590092,0.000854505,0.000372678,-0.000463569,-0.000363249,0.000692569,-0.00958547,0.0705556,0.0102171,0.00445599,-0.0055428,-0.00434327,0.00828087,-0.114611,7.936
-1.25928,-0.66362,-0.692616,-2.17141,-0.264146,1.50763,0.0625455,0.0059719,0.000864783,0.00037716,-0.000469146,-0.000367618,0.0007009,-0.00970077,0.07098,0.0102785,0.00448279,-0.00557614,-0.00436939,0.00833069,-0.1153,7.789
-1.25927,-0.663619,-0.692615,-2.17141,-0.264146,1.50763,0.0625356,0.00604331,0.000875123,0.00038167,-0.000474755,-0.000372014,0.00070928,-0.00981676,0.0714041,0.0103399,0.00450958,-0.00560946,-0.0043955,0.00838046,-0.115989,7.884
-1.25927,-0.663618,-0.692615,-2.17141,-0.264147,1.50763,0.0625256,0.00611514,0.000885524,0.000386206,-0.000480398,-0.000376436,0.000717711,-0.00993344,0.071828,0.0104013,0.00453635,-0.00564276,-0.00442159,0.00843021,-0.116678,7.787
-1.25926,-0.663617,-0.692614,-2.17141,-0.264147,1.50763,0.0625155,0.00618739,0.000895987,0.000390769,-0.000486074,-0.000380883,0.00072619,-0.0100508,0.0722515,0.0104626,0.0045631,-0.00567603,-0.00444766,0.00847992,-0.117366,8.562
-1.25926,-0.663616,-0.692614,-2.17141,-0.264147,1.50763,0.0625053,0.00626006,0.000906511,0.000395359,-0.000491783,-0.000385357,0.00073472,-0.0101689,0.0726748,0.0105239,0.00458983,-0.00570927,-0.00447372,0.00852959,-0.118053,7.833
-1.25925,-0.663615,-0.692614,-2.17141,-0.264148,1.50763,0.0624949,0.00633316,0.000917096,0.000399976,-0.000497526,-0.000389857,0.000743299,-0.0102876,0.0730977,0.0105852,0.00461654,-0.0057425,-0.00449975,0.00857923,-0.11874,7.792
-1.25924,-0.663614,-0.692613,-2.17141,-0.264148,1.50763,0.0624845,0.00640668,0.000927743,0.000404619,-0.000503301,-0.000394382,0.000751928,-0.010407,0.0735204,0.0106464,0.00464323,-0.0057757,-0.00452577,0.00862883,-0.119427,7.783
-1.25924,-0.663613,-0.692613,-2.17141,-0.264149,1.50764,0.0624739,0.00648062,0.00093845,0.000409289,-0.00050911,-0.000398934,0.000760607,-0.0105271,0.0739427,0.0107075,0.0046699,-0.00580887,-0.00455177,0.00867839,-0.120113,7.844
-1.25923,-0.663612,-0.692612,-2.17141,-0.264149,1.50764,0.0624632,0.00655499,0.000949219,0.000413985,-0.000514952,-0.000403512,0.000769334,-0.0106479,0.0743647,0.0107686,0.00469655,-0.00584202,-0.00457774,0.00872792,-0.120798,9.029
-1.25922,-0.663612,-0.692612,-2.17141,-0.264149,1.50764,0.0624523,0.00662977,0.000960048,0.000418709,-0.000520827,-0.000408116,0.000778112,-0.0107694,0.0747863,0.0108297,0.00472319,-0.00587515,-0.0046037,0.00877741,-0.121483,8.851
-1.25922,-0.663611,-0.692612,-2.17141,-0.26415,1.50764,0.0624414,0.00670498,0.000970939,0.000423458,-0.000526736,-0.000412745,0.000786939,-0.0108916,0.0752077,0.0108907,0.0047498,-0.00590825,-0.00462964,0.00882686,-0.122167,8.44
-1.25921,-0.66361,-0.692611,-2.17141,-0.26415,1.50764,0.0624303,0.00678061,0.000981891,0.000428235,-0.000532677,-0.000417401,0.000795815,-0.0110144,0.0756287,0.0109517,0.00477639,-0.00594132,-0.00465555,0.00887627,-0.122851,8.229
-1.2592,-0.663609,-0.692611,-2.17141,-0.264151,1.50764,0.0624191,0.00685666,0.000992903,0.000433038,-0.000538651,-0.000422082,0.000804741,-0.011138,0.0760494,0.0110126,0.00480295,-0.00597436,-0.00468145,0.00892564,-0.123535,7.995
-1.2592,-0.663608,-0.69261,-2.17141,-0.264151,1.50764,0.0624078,0.00693313,0.00100398,0.000437867,-0.000544659,-0.00042679,0.000813716,-0.0112622,0.0764697,0.0110735,0.0048295,-0.00600738,-0.00470732,0.00897497,-0.124217,8.286
-1.25919,-0.663607,-0.69261,-2.17141,-0.264152,1.50764,0.0623963,0.00701002,0.00101511,0.000442723,-0.000550699,-0.000431523,0.00082274,-0.0113871,0.0768897,0.0111343,0.00485602,-0.00604037,-0.00473318,0.00902426,-0.1249,8.611
-1.25918,-0.663605,-0.692609,-2.17141,-0.264152,1.50764,0.0623848,0.00708733,0.00102631,0.000447606,-0.000556772,-0.000436282,0.000831813,-0.0115127,0.0773093,0.011195,0.00488253,-0.00607334,-0.00475901,0.00907351,-0.125581,8.03
-1.25917,-0.663604,-0.692609,-2.17142,-0.264152,1.50764,0.0623731,0.00716506,0.00103756,0.000452515,-0.000562879,-0.000441067,0.000840936,-0.0116389,0.0777286,0.0112558,0.00490901,-0.00610627,-0.00478482,0.00912272,-0.126262,8.134
-1.25917,-0.663603,-0.692608,-2.17142,-0.264153,1.50764,0.0623612,0.0072432,0.00104888,0.00045745,-0.000569018,-0.000445877,0.000850108,-0.0117659,0.0781475,0.0113164,0.00493546,-0.00613918,-0.0048106,0.00917188,-0.126943,7.906
-1.25916,-0.663602,-0.692608,-2.17142,-0.264153,1.50764,0.0623493,0.00732177,0.00106026,0.000462412,-0.00057519,-0.000450714,0.000859329,-0.0118935,0.078566,0.011377,0.0049619,-0.00617206,-0.00483637,0.00922101,-0.127623,7.798
-1.25915,-0.663601,-0.692607,-2.17142,-0.264154,1.50764,0.0623372,0.00740075,0.00107169,0.000467401,-0.000581395,-0.000455576,0.000868599,-0.0120218,0.0789842,0.0114376,0.00498831,-0.00620491,-0.00486211,0.00927008,-0.128302,7.797
-1.25914,-0.6636,-0.692607,-2.17142,-0.264154,1.50765,0.062325,0.00748016,0.00108319,0.000472415,-0.000587633,-0.000460463,0.000877918,-0.0121508,0.079402,0.0114981,0.0050147,-0.00623773,-0.00488783,0.00931912,-0.128981,7.788
-1.25914,-0.663599,-0.692606,-2.17142,-0.264155,1.50765,0.0623126,0.00755998,0.00109475,0.000477456,-0.000593903,-0.000465377,0.000887286,-0.0122804,0.0798194,0.0115585,0.00504106,-0.00627052,-0.00491353,0.00936811,-0.129659,7.83
-1.25913,-0.663598,-0.692606,-2.17142,-0.264155,1.50765,0.0623001,0.00764021,0.00110637,0.000482524,-0.000600206,-0.000470316,0.000896703,-0.0124108,0.0802365,0.0116189,0.0050674,-0.00630329,-0.0049392,0.00941706,-0.130336,7.879
-1.25912,-0.663597,-0.692606,-2.17142,-0.264156,1.50765,0.0622875,0.00772087,0.00111805,0.000487617,-0.000606542,-0.000475281,0.000906169,-0.0125418,0.0806532,0.0116793,0.00509371,-0.00633602,-0.00496485,0.00946596,-0.131013,7.898
-1.25911,-0.663596,-0.692605,-2.17142,-0.264156,1.50765,0.0622748,0.00780193,0.00112979,0.000492737,-0.000612911,-0.000480272,0.000915684,-0.0126735,0.0810694,0.0117396,0.00512001,-0.00636872,-0.00499047,0.00951482,-0.131689,8.01
-1.25911,-0.663595,-0.692605,-2.17142,-0.264157,1.50765,0.0622619,0.00788342,0.00114159,0.000497884,-0.000619313,-0.000485288,0.000925248,-0.0128058,0.0814853,0.0117998,0.00514627,-0.00640139,-0.00501607,0.00956363,-0.132365,7.819
-1.2591,-0.663593,-0.692604,-2.17142,-0.264157,1.50765,0.0622489,0.00796532,0.00115345,0.000503056,-0.000625747,-0.000490329,0.00093486,-0.0129389,0.0819008,0.0118599,0.00517251,-0.00643403,-0.00504165,0.00961239,-0.13304,7.851
-1.25909,-0.663592,-0.692604,-2.17142,-0.264158,1.50765,0.0622358,0.00804764,0.00116537,0.000508255,-0.000632213,-0.000495396,0.000944521,-0.0130726,0.0823159,0.0119201,0.00519873,-0.00646664,-0.0050672,0.00966111,-0.133714,7.975
-1.25908,-0.663591,-0.692603,-2.17142,-0.264158,1.50765,0.0622225,0.00813037,0.00117735,0.00051348,-0.000638712,-0.000500489,0.000954231,-0.013207,0.0827306,0.0119801,0.00522492,-0.00649922,-0.00509273,0.00970978,-0.134388,7.788
-1.25907,-0.66359,-0.692602,-2.17142,-0.264159,1.50765,0.0622091,0.00821351,0.00118939,0.000518731,-0.000645244,-0.000505607,0.000963989,-0.013342,0.0831449,0.0120401,0.00525109,-0.00653176,-0.00511824,0.00975841,-0.135061,7.783
-1.25906,-0.663589,-0.692602,-2.17142,-0.264159,1.50766,0.0621956,0.00829707,0.00120149,0.000524008,-0.000651808,-0.000510751,0.000973796,-0.0134778,0.0835588,0.0121,0.00527723,-0.00656428,-0.00514371,0.00980698,-0.135733,7.838
-1.25906,-0.663587,-0.692601,-2.17142,-0.26416,1.50766,0.0621819,0.00838104,0.00121365,0.000529312,-0.000658405,-0.00051592,0.000983652,-0.0136142,0.0839723,0.0121599,0.00530334,-0.00659676,-0.00516917,0.00985551,-0.136405,8.003
-1.25905,-0.663586,-0.692601,-2.17142,-0.26416,1.50766,0.0621681,0.00846543,0.00122587,0.000534641,-0.000665034,-0.000521115,0.000993556,-0.0137513,0.0843854,0.0122197,0.00532943,-0.00662921,-0.0051946,0.00990399,-0.137076,7.968
-1.25904,-0.663585,-0.6926,-2.17143,-0.264161,1.50766,0.0621541,0.00855023,0.00123815,0.000539996,-0.000671696,-0.000526335,0.00100351,-0.013889,0.0847981,0.0122795,0.00535549,-0.00666163,-0.00522,0.00995242,-0.137746,8.126
-1.25903,-0.663584,-0.6926,-2.17143,-0.264161,1.50766,0.06214,0.00863544,0.00125049,0.000545378,-0.00067839,-0.00053158,0.00101351,-0.0140274,0.0852103,0.0123392,0.00538153,-0.00669401,-0.00524537,0.0100008,-0.138416,7.968
-1.25902,-0.663582,-0.692599,-2.17143,-0.264162,1.50766,0.0621258,0.00872106,0.00126288,0.000550786,-0.000685116,-0.000536851,0.00102356,-0.0141665,0.0856221,0.0123988,0.00540754,-0.00672636,-0.00527072,0.0100491,-0.139085,7.955
-1.25901,-0.663581,-0.692599,-2.17143,-0.264162,1.50766,0.0621114,0.00880709,0.00127534,0.000556219,-0.000691875,-0.000542147,0.00103366,-0.0143063,0.0860335,0.0124584,0.00543352,-0.00675868,-0.00529605,0.0100974,-0.139753,7.944
-1.259,-0.66358,-0.692598,-2.17143,-0.264163,1.50766,0.0620969,0.00889354,0.00128786,0.000561678,-0.000698666,-0.000547468,0.0010438,-0.0144467,0.0864445,0.0125179,0.00545947,-0.00679096,-0.00532135,0.0101457,-0.140421,7.948
-1.259,-0.663579,-0.692598,-2.17143,-0.264163,1.50766,0.0620822,0.00898039,0.00130044,0.000567164,-0.000705489,-0.000552815,0.001054,-0.0145878,0.086855,0.0125774,0.0054854,-0.00682321,-0.00534662,0.0101938,-0.141087,7.919
-1.25899,-0.663577,-0.692597,-2.17143,-0.264164,1.50766,0.0620674,0.00906766,0.00131308,0.000572675,-0.000712345,-0.000558187,0.00106424,-0.0147295,0.0872651,0.0126367,0.0055113,-0.00685543,-0.00537186,0.010242,-0.141754,8.124
-1.25898,-0.663576,-0.692596,-2.17143,-0.264165,1.50767,0.0620525,0.00915533,0.00132577,0.000578212,-0.000719232,-0.000563584,0.00107453,-0.0148719,0.0876748,0.0126961,0.00553718,-0.00688761,-0.00539708,0.01029,-0.142419,8.052
-1.25897,-0.663575,-0.692596,-2.17143,-0.264165,1.50767,0.0620374,0.00924342,0.00133853,0.000583775,-0.000726152,-0.000569006,0.00108487,-0.015015,0.088084,0.0127553,0.00556302,-0.00691976,-0.00542227,0.0103381,-0.143084,7.818
-1.25896,-0.663573,-0.692595,-2.17143,-0.264166,1.50767,0.0620222,0.00933191,0.00135134,0.000589364,-0.000733104,-0.000574454,0.00109525,-0.0151588,0.0884928,0.0128145,0.00558884,-0.00695187,-0.00544744,0.0103861,-0.143748,7.944
-1.25895,-0.663572,-0.692595,-2.17143,-0.264166,1.50767,0.0620068,0.00942081,0.00136421,0.000594979,-0.000740088,-0.000579926,0.00110569,-0.0153032,0.0889011,0.0128737,0.00561463,-0.00698395,-0.00547257,0.010434,-0.144411,9.042
-1.25894,-0.66357,-0.692594,-2.17143,-0.264167,1.50767,0.0619913,0.00951012,0.00137715,0.000600619,-0.000747104,-0.000585424,0.00111617,-0.0154483,0.089309,0.0129327,0.00564039,-0.00701599,-0.00549768,0.0104819,-0.145074,12.321
